,blue_win,TOP_T1,JG_T1,MID_T1,ADC_T1,SUP_T1,TOP_T2,JG_T2,MID_T2,ADC_T2,SUP_T2
3032,0,Jayce,Hecarim,Zed,Karthus,Janna,Renekton,Graves,Diana,Jhin,Soraka
3033,1,Camille,Shaco,Yasuo,Taliyah,Janna,Singed,Kha'Zix,Annie,Ezreal,Lulu
3034,1,Sett,Evelynn,Diana,Jhin,Nautilus,Aatrox,Rammus,Pyke,Karthus,Janna
3035,0,Jax,Kha'Zix,Ryze,Ezreal,Thresh,Kayle,Nunu & Willump,Katarina,Vayne,Janna
3036,0,Sion,Singed,Yasuo,Senna,Taliyah,Malphite,Shaco,Akali,Ashe,Janna
3037,0,Malphite,Nidalee,Zed,Miss Fortune,Bard,Shen,Shaco,Sylas,Jhin,Lulu
3038,0,Jax,Kha'Zix,Ryze,Ezreal,Thresh,Kayle,Nunu & Willump,Katarina,Vayne,Janna
3039,0,Jax,Graves,Vladimir,Caitlyn,Morgana,Akali,Elise,Tryndamere,Ezreal,Yuumi
3040,1,Irelia,Shaco,LeBlanc,Twitch,Yuumi,Volibear,Ekko,Twisted Fate,Ezreal,Blitzcrank
3041,1,Darius,Hecarim,Katarina,Karthus,Janna,Sion,Rengar,Karma,Samira,Nautilus
3042,0,Darius,Nunu & Willump,Azir,Ashe,Lulu,Tryndamere,Kha'Zix,Corki,Draven,Janna
3043,0,Riven,Kha'Zix,Azir,Ezreal,Bard,Sett,Graves,Akali,Kai'Sa,Janna
3044,1,Karma,Nunu & Willump,Aatrox,Samira,Bard,Cassiopeia,Kha'Zix,Kayn,Aphelios,Neeko
3045,1,Yasuo,Lillia,Azir,Caitlyn,Thresh,Irelia,Lee Sin,Corki,Jhin,Yuumi
3046,0,Ryze,Lee Sin,Neeko,Kog'Maw,Lulu,Sylas,Rengar,Irelia,Samira,Janna
3047,0,Riven,Rengar,Ziggs,Zed,Maokai,Sett,Kayn,Akali,Ezreal,Taliyah
3048,1,Irelia,Shaco,Ahri,Samira,Pantheon,Ornn,Graves,Kassadin,Senna,Janna
3049,0,Irelia,Elise,Cassiopeia,Senna,Thresh,Shen,Lillia,Katarina,Samira,Janna
3050,0,Vladimir,Kayn,Yone,Caitlyn,Lux,Shen,Rek'Sai,Irelia,Aphelios,Janna
3051,0,Sett,Evelynn,Diana,Jhin,Nautilus,Aatrox,Rammus,Pyke,Karthus,Janna
3052,0,Singed,Sett,Katarina,Sivir,Karma,Cho'Gath,Kayn,Azir,Ezreal,Morgana
3053,0,Mordekaiser,Elise,Yasuo,Ezreal,Sona,Lucian,Maokai,Akali,Ashe,Pantheon
3054,0,Ornn,Graves,Zed,Xayah,Rakan,Gangplank,Lillia,Diana,Jhin,Morgana
3055,0,Singed,Kayn,Zed,Karthus,Janna,Talon,Fiddlesticks,Veigar,Caitlyn,Lulu
3056,1,Olaf,Elise,Sion,Ashe,Bard,Darius,Xin Zhao,Ryze,Miss Fortune,Morgana
3057,0,Akali,Nidalee,Talon,Jhin,Yuumi,Camille,Elise,Kayn,Ezreal,Zyra
3058,0,Ornn,Hecarim,Xerath,Ashe,Shen,Tryndamere,Kindred,Akali,Aphelios,Soraka
3059,0,Camille,Kayn,Kassadin,Ashe,Braum,Rengar,Hecarim,Akali,Yasuo,Pyke
3060,0,Talon,Hecarim,Fizz,Kai'Sa,Brand,Renekton,Rammus,Zed,Vayne,Janna
3061,1,Kayle,Ivern,Yasuo,Kai'Sa,Pyke,Irelia,Kayn,Xerath,Lucian,Morgana
3062,1,Fiora,Kayn,Katarina,Jhin,Pyke,Riven,Ivern,Rumble,Senna,Karma
3063,1,Volibear,Kindred,Cassiopeia,Vayne,Pyke,Singed,Vi,Yasuo,Jhin,Senna
3064,0,Rengar,Ivern,Corki,Ashe,Sona,Ornn,Jarvan IV,Katarina,Senna,Janna
3065,0,Jax,Kayn,Kassadin,Samira,Yuumi,Singed,Gragas,Shen,Jhin,Pyke
3066,0,Tryndamere,Kayn,Singed,Jhin,Soraka,Rengar,Kha'Zix,Zed,Karthus,Pyke
3067,0,Ornn,Hecarim,Lulu,Twitch,Taric,Sylas,Olaf,Lucian,Kog'Maw,Janna
3068,1,Singed,Lillia,Yone,Senna,Pyke,Shen,Kindred,LeBlanc,Jhin,Karma
3069,0,Renekton,Volibear,Cassiopeia,Ezreal,Pantheon,Kennen,Ivern,Talon,Samira,Yuumi
3070,0,Riven,Kha'Zix,Azir,Ezreal,Bard,Sett,Graves,Akali,Kai'Sa,Janna
3071,0,Camille,Nidalee,Zed,Vayne,Janna,Wukong,Trundle,Sett,Jhin,Pyke
3072,1,Malphite,Shyvana,Ahri,Jhin,Taliyah,Sylas,Kayn,Talon,Xayah,Janna
3073,0,Tryndamere,Vi,Ryze,Ashe,Lulu,Fiora,Karthus,Yone,Jhin,Bard
3074,0,Riven,Rengar,Ziggs,Zed,Maokai,Sett,Kayn,Akali,Ezreal,Taliyah
3075,1,Fiora,Evelynn,Twisted Fate,Kai'Sa,Taric,Sylas,Rengar,Yone,Samira,Nautilus
3076,1,Fiora,Evelynn,Twisted Fate,Kai'Sa,Taric,Sylas,Rengar,Yone,Samira,Nautilus
3077,0,Renekton,Hecarim,Zoe,Jhin,Vel'Koz,Kayle,Lee Sin,Yasuo,Kog'Maw,Lulu
3078,1,Malphite,Evelynn,Yone,Caitlyn,Thresh,Ornn,Rengar,Sylas,Ezreal,Janna
3079,1,Malphite,Nidalee,Zed,Miss Fortune,Bard,Shen,Shaco,Sylas,Jhin,Lulu
3080,0,Mordekaiser,Elise,Yasuo,Ezreal,Sona,Lucian,Maokai,Akali,Ashe,Pantheon
3081,0,Malphite,Fiddlesticks,Yasuo,Ezreal,Thresh,Riven,Evelynn,Kayn,Talon,Yuumi
3082,0,Kayle,Kha'Zix,Irelia,Kai'Sa,Bard,Singed,Hecarim,Vel'Koz,Jhin,Zilean
3083,1,Jax,Kayn,Kassadin,Samira,Yuumi,Singed,Gragas,Shen,Jhin,Pyke
3084,0,Sion,Graves,Akali,Kog'Maw,Lulu,Camille,Evelynn,Talon,Miss Fortune,Braum
3085,1,Teemo,Lillia,Yasuo,Jhin,Senna,Malphite,Rek'Sai,Azir,Draven,Janna
3086,1,Shen,Kindred,Diana,Jhin,Zyra,Akali,Hecarim,Graves,Ashe,Vel'Koz
3087,1,Ornn,Kindred,Cassiopeia,Lucian,Zoe,Camille,Elise,Talon,Senna,Neeko
3088,0,Teemo,Vi,Cassiopeia,Kalista,Thresh,Talon,Kindred,Lissandra,Kai'Sa,Pantheon
3089,1,Darius,Kindred,Orianna,Lucian,Yuumi,Pantheon,Lee Sin,Karma,Tristana,Nami
3090,1,Shen,Hecarim,Diana,Ezreal,Blitzcrank,Ryze,Rammus,Sylas,Vayne,Thresh
3091,0,Lucian,Evelynn,Renekton,Senna,Lulu,Irelia,Elise,Talon,Draven,Janna
3092,1,Volibear,Kindred,Cassiopeia,Vayne,Pyke,Singed,Vi,Yasuo,Jhin,Senna
3093,1,Fiora,Hecarim,Zed,Kai'Sa,Taliyah,Singed,Ivern,Rumble,Ashe,Lux
3094,1,Aatrox,Hecarim,Lissandra,Vayne,Karma,Ornn,Kha'Zix,Kayn,Ashe,Taliyah
3095,0,Volibear,Nidalee,Katarina,Caitlyn,Soraka,Ornn,Kha'Zix,Talon,Twitch,Thresh
3096,0,Warwick,Kha'Zix,Cassiopeia,Draven,Rakan,Shen,Nidalee,Talon,Kai'Sa,Morgana
3097,0,Irelia,Nidalee,Galio,Tristana,Lulu,Malphite,Kha'Zix,Karma,Twitch,Thresh
3098,0,Jax,Evelynn,Xin Zhao,Miss Fortune,Bard,Akali,Olaf,Lucian,Senna,Thresh
3099,0,Tryndamere,Olaf,Orianna,Jhin,Taliyah,Camille,Hecarim,Lissandra,Senna,Yuumi
3100,0,Singed,Nidalee,Riven,Jhin,Thresh,Camille,Graves,Cassiopeia,Kai'Sa,Taliyah
3101,0,Cho'Gath,Master Yi,Janna,Samira,Taric,Riven,Ekko,Zed,Vayne,Nami
3102,0,Jax,Master Yi,Taric,Samira,Pantheon,Gragas,Nidalee,Pyke,Caitlyn,Thresh
3103,1,Vladimir,Nunu & Willump,Jax,Diana,Renekton,Sett,Hecarim,Kassadin,Jhin,Janna
3104,0,Malphite,Nidalee,Zed,Miss Fortune,Bard,Shen,Shaco,Sylas,Jhin,Lulu
3105,1,Rumble,Ivern,Zed,Jhin,Janna,Wukong,Graves,Ekko,Ezreal,Bard
3106,0,Sion,Kha'Zix,Ziggs,Kindred,Janna,Akali,Nunu & Willump,Lucian,Taliyah,Sett
3107,0,Wukong,Fiddlesticks,Lucian,Caitlyn,Braum,Ryze,Ekko,Galio,Samira,Sett
3108,0,Riven,Elise,Twisted Fate,Jhin,Thresh,Teemo,Xin Zhao,Kassadin,Caitlyn,Morgana
3109,0,Singed,Lee Sin,Irelia,Jhin,Taliyah,Malphite,Ekko,Orianna,Senna,Sett
3110,0,Ornn,Kayn,Akali,Yasuo,Tahm Kench,Kayle,Graves,Zed,Samira,Leona
3111,0,Kayle,Ivern,Yasuo,Kai'Sa,Pyke,Irelia,Kayn,Xerath,Lucian,Morgana
3112,0,Gnar,Lee Sin,Ekko,Ashe,Pantheon,Shen,Vi,Lucian,Kog'Maw,Lulu
3113,0,Akali,Graves,Irelia,Ezreal,Lulu,Shen,Ekko,Vladimir,Lucian,Sett
3114,0,Rengar,Hecarim,Syndra,Swain,Taric,Camille,Xin Zhao,Ekko,Ezreal,Bard
3115,0,Darius,Hecarim,Talon,Kai'Sa,Bard,Singed,Evelynn,Qiyana,Ezreal,Yuumi
3116,0,Darius,Ekko,Malzahar,Jhin,Neeko,Jax,Hecarim,Taric,Ashe,Janna
3117,0,Malphite,Graves,Lulu,Caitlyn,Morgana,Camille,Zac,Malzahar,Talon,Yuumi
3118,0,Irelia,Elise,Ekko,Jhin,Janna,Singed,Kayn,Yone,Samira,Pyke
3119,0,Sion,Nidalee,Galio,Samira,Soraka,Singed,Fiddlesticks,Lissandra,Aphelios,Leona
3120,0,Jax,Fiddlesticks,Karma,Twitch,Lulu,Azir,Lux,Yasuo,Draven,Leona
3121,0,Renekton,Karthus,Katarina,Caitlyn,Blitzcrank,Singed,Elise,Yone,Draven,Pantheon
3122,0,Singed,Graves,Galio,Twitch,Thresh,Kennen,Kayn,Zed,Draven,Senna
3123,0,Maokai,Graves,Ziggs,Caitlyn,Thresh,Renekton,Evelynn,Talon,Ashe,Nami
3124,0,Gragas,Rek'Sai,Heimerdinger,Draven,Leona,Singed,Master Yi,Taric,Ezreal,Yuumi
3125,0,Camille,Graves,Ryze,Twitch,Lux,Volibear,Xin Zhao,Vladimir,Caitlyn,Taric
3126,0,Singed,Graves,Galio,Twitch,Thresh,Kennen,Kayn,Zed,Draven,Senna
3127,0,Camille,Nidalee,Galio,Ezreal,Senna,Fiora,Lee Sin,Vel'Koz,Lux,Bard
3128,1,Akali,Kayn,Morgana,Caitlyn,Lulu,Renekton,Kha'Zix,Orianna,Senna,Soraka
3129,0,Sett,Evelynn,Yasuo,Kog'Maw,Bard,Singed,Nidalee,Kayn,Ashe,Nautilus
3130,0,Singed,Kindred,Vladimir,Miss Fortune,Janna,Kayle,Zac,Zed,Jhin,Bard
3131,0,Camille,Elise,Samira,Qiyana,Leona,Renekton,Lillia,Talon,Senna,Zyra
3132,0,Ornn,Nidalee,Ekko,Samira,Bard,Maokai,Gragas,Kayn,Caitlyn,Morgana
3133,0,Sett,Evelynn,Yasuo,Kog'Maw,Bard,Singed,Nidalee,Kayn,Ashe,Nautilus
3134,1,Singed,Graves,Kayn,Draven,Lulu,Jayce,Fiddlesticks,Yasuo,Vayne,Janna
3135,0,Volibear,Warwick,Vladimir,Ezreal,Janna,Darius,Elise,Lux,Senna,Malphite
3136,0,Camille,Nidalee,Talon,Kai'Sa,Taric,Riven,Lillia,Zed,Syndra,Sett
3137,1,Kayle,Kha'Zix,Kayn,Caitlyn,Vel'Koz,Singed,Hecarim,Cho'Gath,Senna,Thresh
3138,0,Vladimir,Kayn,Yone,Caitlyn,Lux,Shen,Rek'Sai,Irelia,Aphelios,Janna
3139,0,Sett,Trundle,Akali,Vayne,Lulu,Ornn,Zac,Yasuo,Miss Fortune,Zyra
3140,0,Gangplank,Nidalee,Fizz,Yasuo,Rakan,Swain,Hecarim,Talon,Jhin,Lux
3141,0,Zed,Ekko,Shen,Kai'Sa,Thresh,Yasuo,Rek'Sai,Katarina,Vayne,Lux
3142,0,Rengar,Taliyah,Yone,Ezreal,Yuumi,Sylas,Graves,Kassadin,Caitlyn,Lux
3143,1,Maokai,Hecarim,Orianna,Lucian,Janna,Vladimir,Lee Sin,Akali,Vayne,Yuumi
3144,0,Kayle,Ivern,Yasuo,Kai'Sa,Pyke,Irelia,Kayn,Xerath,Lucian,Morgana
3145,0,Gangplank,Graves,Neeko,Taliyah,Yuumi,Shen,Fiddlesticks,Yone,Samira,Leona
3146,0,Volibear,Kindred,Cassiopeia,Vayne,Pyke,Singed,Vi,Yasuo,Jhin,Senna
3147,0,Vladimir,Nunu & Willump,Yasuo,Senna,Nami,Yone,Nidalee,Gangplank,Taliyah,Leona
3148,0,Lucian,Kayn,Fizz,Syndra,Karma,Darius,Shaco,Viktor,Yone,Morgana
3149,0,Fiora,Evelynn,Cassiopeia,Miss Fortune,Leona,Camille,Ivern,Yone,Jhin,Taliyah
3150,0,Ornn,Vi,Zed,Vayne,Lulu,Jax,Kayn,Ahri,Ashe,Zyra
3151,0,Fiora,Graves,Katarina,Ezreal,Janna,Irelia,Nidalee,Vel'Koz,Kai'Sa,Senna
3152,0,Camille,Kha'Zix,Karthus,Senna,Bard,Ezreal,Trundle,Veigar,Jax,Taric
3153,0,Orianna,Kayn,Akali,Draven,Nautilus,Yone,Amumu,Wukong,Vayne,Lulu
3154,0,Rengar,Nunu & Willump,Vladimir,Lucian,Yuumi,Camille,Ekko,Talon,Ezreal,Blitzcrank
3155,0,Malphite,Kha'Zix,Twisted Fate,Miss Fortune,Rakan,Singed,Kindred,Karthus,Jhin,Pantheon
3156,0,Vayne,Fiddlesticks,Lucian,Jhin,Karma,Singed,Nunu & Willump,Yone,Vel'Koz,Pantheon
3157,0,Kennen,Hecarim,Zed,Ashe,Morgana,Kayle,Graves,Kassadin,Kog'Maw,Lulu
3158,0,Singed,Lee Sin,Yone,Karthus,Janna,Irelia,Evelynn,Zed,Vayne,Soraka
3159,0,Jayce,Karthus,Talon,Ezreal,Bard,Camille,Zac,Vel'Koz,Jhin,Nautilus
3160,0,Ornn,Kayn,Akali,Yasuo,Tahm Kench,Kayle,Graves,Zed,Samira,Leona
3161,0,Gnar,Graves,Veigar,Caitlyn,Lulu,Camille,Singed,Pyke,Vayne,Nami
3162,0,Irelia,Shyvana,Talon,Vayne,Lulu,Camille,Hecarim,Vel'Koz,Senna,Janna
3163,0,Akali,Lee Sin,Taliyah,Ashe,Senna,Volibear,Kha'Zix,Zed,Jhin,Rakan
3164,0,Kayle,Ivern,Yasuo,Kai'Sa,Pyke,Irelia,Kayn,Xerath,Lucian,Morgana
3165,0,Riven,Nunu & Willump,Talon,Ashe,Lulu,Darius,Elise,Akali,Miss Fortune,Soraka
3166,0,Irelia,Nidalee,Galio,Tristana,Lulu,Malphite,Kha'Zix,Karma,Twitch,Thresh
3167,0,Camille,Gragas,Yasuo,Caitlyn,Morgana,Fiora,Hecarim,Vladimir,Ashe,Vel'Koz
3168,0,Renekton,Hecarim,Zoe,Jhin,Vel'Koz,Kayle,Lee Sin,Yasuo,Kog'Maw,Lulu
3169,1,Kennen,Hecarim,Zed,Ashe,Morgana,Kayle,Graves,Kassadin,Kog'Maw,Lulu
3170,0,Ornn,Kayn,Akali,Yasuo,Tahm Kench,Kayle,Graves,Zed,Samira,Leona
3171,0,Renekton,Karthus,Orianna,Senna,Taliyah,Kayle,Nidalee,Zed,Samira,Pantheon
3172,0,Janna,Shaco,Galio,Kai'Sa,Morgana,Camille,Kha'Zix,Zoe,Karthus,Senna
3173,0,Shen,Nidalee,Kassadin,Samira,Yuumi,Ahri,Shaco,Camille,Caitlyn,Janna
3174,0,Kayle,Kha'Zix,Irelia,Kai'Sa,Bard,Singed,Hecarim,Vel'Koz,Jhin,Zilean
3175,1,Camille,Nidalee,Talon,Kai'Sa,Taric,Riven,Lillia,Zed,Syndra,Sett
3176,0,Riven,Kindred,Orianna,Karthus,Janna,Malphite,Elise,Zed,Senna,Soraka
3177,0,Kayle,Kha'Zix,Irelia,Kai'Sa,Bard,Singed,Hecarim,Vel'Koz,Jhin,Zilean
3178,0,Renekton,Karthus,Orianna,Senna,Taliyah,Kayle,Nidalee,Zed,Samira,Pantheon
3179,0,Tryndamere,Rek'Sai,Vladimir,Kalista,Leona,Irelia,Rengar,Katarina,Lucian,Karma
3180,0,Darius,Elise,Vladimir,Miss Fortune,Senna,Singed,Kayn,Ryze,Jhin,Yuumi
3181,0,Ornn,Kha'Zix,Vel'Koz,Ezreal,Janna,Kayle,Lee Sin,Vladimir,Draven,Thresh
3182,0,Akali,Kayn,Yasuo,Ezreal,Sett,Camille,Hecarim,Ekko,Jhin,Janna
3183,0,Renekton,Karthus,Orianna,Senna,Taliyah,Kayle,Nidalee,Zed,Samira,Pantheon
3184,0,Ornn,Kha'Zix,Vel'Koz,Ezreal,Janna,Kayle,Lee Sin,Vladimir,Draven,Thresh
3185,0,Sylas,Hecarim,Talon,Yasuo,Senna,Malphite,Fiddlesticks,Corki,Aphelios,Neeko
3186,0,Tryndamere,Hecarim,Vladimir,Samira,Janna,Malphite,Elise,Tristana,Yone,Yasuo
3187,0,Fiora,Trundle,Ziggs,Caitlyn,Rakan,Kayle,Hecarim,Zoe,Samira,Bard
3188,0,Vladimir,Lillia,Talon,Kalista,Pantheon,Darius,Graves,Orianna,Tristana,Taliyah
3189,0,Yasuo,Kindred,Twisted Fate,Ashe,Thresh,Singed,Ivern,Diana,Kai'Sa,Vel'Koz
3190,1,Maokai,Karthus,Yasuo,Samira,Leona,Camille,Lee Sin,LeBlanc,Kog'Maw,Lulu
3191,0,Kled,Hecarim,Kassadin,Jhin,Thresh,Lucian,Nunu & Willump,Kayle,Draven,Pyke
3192,0,Darius,Graves,Cassiopeia,Jhin,Thresh,Kled,Zac,Kayn,Veigar,Tahm Kench
3193,0,Orianna,Warwick,Darius,Ezreal,Vel'Koz,Renekton,Kayn,Rumble,Draven,Pantheon
3194,0,Camille,Nidalee,Talon,Kai'Sa,Taric,Riven,Lillia,Zed,Syndra,Sett
3195,0,Singed,Graves,Talon,Draven,Janna,Jayce,Kha'Zix,Cassiopeia,Ezreal,Rakan
3196,0,Jax,Elise,Zed,Taliyah,Pyke,Renekton,Nunu & Willump,Ryze,Ashe,Rakan
3197,0,Shen,Nidalee,Lux,Ashe,Lulu,Lucian,Graves,Teemo,Veigar,Tahm Kench
3198,0,Sion,Nidalee,Talon,Vayne,Leona,Sett,Skarner,Vel'Koz,Draven,Janna
3199,1,Kennen,Kayn,Veigar,Zed,Senna,Ornn,Karthus,Yasuo,Xayah,Rakan
3200,0,Warwick,Hecarim,Lucian,Jhin,Swain,Camille,Kayn,Orianna,Caitlyn,Bard
3201,0,Malphite,Graves,Diana,Caitlyn,Pyke,Ryze,Elise,Yone,Jhin,Brand
3202,0,Mordekaiser,Elise,Yasuo,Ezreal,Sona,Lucian,Maokai,Akali,Ashe,Pantheon
3203,0,Fiora,Kha'Zix,Karthus,Jhin,Karma,Darius,Hecarim,Yasuo,Sivir,Sona
3204,0,Riven,Fizz,Sylas,Kog'Maw,Lulu,Malphite,Karthus,Katarina,Lucian,Rakan
3205,0,Gragas,Vi,Kassadin,Jinx,Alistar,Rumble,Kha'Zix,Tristana,Ezreal,Thresh
3206,0,Camille,Lillia,Cassiopeia,Lucian,Janna,Riven,Gragas,Kayn,Ashe,Thresh
3207,0,Azir,Zac,Fizz,Twitch,Taric,Jayce,Shaco,Ahri,Samira,Janna
3208,0,Singed,Hecarim,Cassiopeia,Irelia,Thresh,Rengar,Shyvana,Kayn,Samira,Taric
3209,0,Pyke,Shaco,Akali,Lucian,Karma,Riven,Elise,Cassiopeia,Orianna,Braum
3210,0,Singed,Nocturne,Qiyana,Jhin,Bard,Camille,Nunu & Willump,Zed,Ezreal,Yuumi
3211,0,Shen,Elise,Tryndamere,Caitlyn,Yuumi,Sion,Shaco,Kassadin,Sivir,Taliyah
3212,0,Jayce,Karthus,Talon,Ezreal,Bard,Camille,Zac,Vel'Koz,Jhin,Nautilus
3213,0,Camille,Nunu & Willump,Talon,Kassadin,Pyke,Sett,Zac,Cassiopeia,Draven,Janna
3214,0,Singed,Lillia,Yasuo,Twitch,Bard,Cassiopeia,Graves,Zed,Jhin,Nautilus
3215,0,Vladimir,Nunu & Willump,Zed,Lucian,Bard,Camille,Kayn,Kassadin,Caitlyn,Karma
3216,0,Jayce,Kayn,Shen,Ezreal,Morgana,Lulu,Fiddlesticks,Kassadin,Jhin,Bard
3217,0,Irelia,Shyvana,Talon,Vayne,Lulu,Camille,Hecarim,Vel'Koz,Senna,Janna
3218,0,Camille,Gragas,Yasuo,Caitlyn,Morgana,Fiora,Hecarim,Vladimir,Ashe,Vel'Koz
3219,0,Fiora,Kha'Zix,Karthus,Jhin,Karma,Darius,Hecarim,Yasuo,Sivir,Sona
3220,0,Maokai,Karthus,Yasuo,Samira,Leona,Camille,Lee Sin,LeBlanc,Kog'Maw,Lulu
3221,0,Renekton,Hecarim,Zoe,Jhin,Vel'Koz,Kayle,Lee Sin,Yasuo,Kog'Maw,Lulu
3222,0,Renekton,Hecarim,Zoe,Jhin,Vel'Koz,Kayle,Lee Sin,Yasuo,Kog'Maw,Lulu
3223,0,Mordekaiser,Elise,Yasuo,Ezreal,Sona,Lucian,Maokai,Akali,Ashe,Pantheon
3224,0,Singed,Fiddlesticks,Zed,Draven,Blitzcrank,Kayle,Nidalee,Yasuo,Caitlyn,Janna
3225,0,Sett,Shyvana,Orianna,Ezreal,Soraka,Shen,Rammus,Zed,Kog'Maw,Nami
3226,0,Yasuo,Evelynn,Xerath,Kalista,Pantheon,Kennen,Kha'Zix,Orianna,Samira,Leona
3227,0,Tryndamere,Zac,Xerath,Tristana,Alistar,Camille,Nidalee,Irelia,Caitlyn,Janna
3228,0,Akali,Karthus,Lucian,Ashe,Pyke,Tryndamere,Kayn,Orianna,Caitlyn,Yuumi
3229,0,Camille,Kai'Sa,Fizz,Caitlyn,Pyke,Darius,Graves,Orianna,Kog'Maw,Lulu
3230,0,Singed,Graves,Kayn,Draven,Lulu,Jayce,Fiddlesticks,Yasuo,Vayne,Janna
3231,0,Camille,Shaco,Yasuo,Taliyah,Janna,Singed,Kha'Zix,Annie,Ezreal,Lulu
3232,0,Sion,Singed,Yasuo,Senna,Taliyah,Malphite,Shaco,Akali,Ashe,Janna
3233,0,Malphite,Hecarim,Zed,Jhin,Lulu,Lucian,Lillia,Ahri,Yasuo,Pyke
3234,0,Malphite,Karthus,Zed,Jinx,Janna,Kayle,Yone,Akali,Yasuo,Pyke
3235,0,Akali,Zac,Yasuo,Ashe,Bard,Camille,Elise,Talon,Twitch,Leona
3236,0,Renekton,Lee Sin,Orianna,Tristana,Thresh,Rengar,Ekko,Galio,Jhin,Nautilus
3237,0,Rengar,Graves,Ekko,Samira,Leona,Renekton,Elise,Zed,Jinx,Yuumi
3238,0,Kennen,Sett,Qiyana,Jhin,Nautilus,Riven,Evelynn,Ornn,Caitlyn,Thresh
3239,1,Teemo,Vi,Cassiopeia,Kalista,Thresh,Talon,Kindred,Lissandra,Kai'Sa,Pantheon
3240,1,Irelia,Kha'Zix,Annie,Vayne,Lulu,Jax,Nidalee,Yone,Caitlyn,Morgana
3241,1,Camille,Kayn,Twisted Fate,Lucian,Yuumi,Jax,Kha'Zix,Akali,Ashe,Nami
3242,0,Ornn,Kayn,Akali,Yasuo,Tahm Kench,Kayle,Graves,Zed,Samira,Leona
3243,1,Darius,Kindred,Orianna,Lucian,Yuumi,Pantheon,Lee Sin,Karma,Tristana,Nami
3244,0,Sylas,Graves,Ziggs,Tristana,Pyke,Malphite,Lillia,Talon,Vayne,Lulu
3245,0,Darius,Hecarim,Talon,Kai'Sa,Bard,Singed,Evelynn,Qiyana,Ezreal,Yuumi
3246,0,Sylas,Kindred,Kennen,Draven,Leona,Samira,Nidalee,Akali,Lucian,Braum
3247,0,Irelia,Nidalee,Yone,Caitlyn,Karma,Volibear,Graves,Fizz,Jhin,Blitzcrank
3248,0,Shen,Ekko,Akali,Aphelios,Rakan,Lulu,Kha'Zix,Kassadin,Miss Fortune,Janna
3249,0,Kassadin,Graves,Maokai,Kalista,Pantheon,Vladimir,Kindred,Talon,Ezreal,Rakan
3250,0,Lucian,Hecarim,Orianna,Ashe,Maokai,Shen,Lee Sin,Corki,Miss Fortune,Thresh
3251,0,Jayce,Nidalee,Akali,Jhin,Rakan,Malphite,Graves,Orianna,Ezreal,Karma
3252,0,Fiora,Graves,Orianna,Draven,Bard,Volibear,Lillia,Twisted Fate,Kalista,Leona
3253,0,Jax,Ivern,Vladimir,Jinx,Nautilus,Riven,Gragas,Kayn,Senna,Braum
3254,0,Shen,Lee Sin,Kassadin,Samira,Pantheon,Gangplank,Nidalee,Yasuo,Miss Fortune,Braum
3255,0,Gangplank,Hecarim,Karma,Senna,Nami,Vladimir,Graves,Sylas,Ashe,Lulu
3256,0,Malphite,Karthus,Zed,Jinx,Janna,Kayle,Yone,Akali,Yasuo,Pyke
3257,0,Tristana,Lillia,Camille,Kai'Sa,Zilean,Jax,Graves,Galio,Draven,Rakan
3258,0,Camille,Hecarim,Ekko,Ezreal,Yuumi,Sion,Nunu & Willump,Xerath,Ashe,Zilean
3259,0,Jayce,Skarner,Ahri,Jinx,Alistar,Fiora,Lee Sin,Riven,Xerath,Lux
3260,0,Camille,Kayn,Katarina,Samira,Neeko,Riven,Sett,Orianna,Talon,Sona
3261,0,Maokai,Karthus,Yasuo,Samira,Leona,Camille,Lee Sin,LeBlanc,Kog'Maw,Lulu
3262,1,Xerath,Evelynn,Malphite,Yasuo,Morgana,Shen,Elise,Rakan,Aphelios,Alistar
3263,0,Ornn,Kha'Zix,Yone,Kog'Maw,Taric,Gnar,Evelynn,Xerath,Samira,Nautilus
3264,0,Singed,Kindred,Vladimir,Miss Fortune,Janna,Kayle,Zac,Zed,Jhin,Bard
3265,0,Fiora,Kayn,Katarina,Jhin,Pyke,Riven,Ivern,Rumble,Senna,Karma
3266,1,Camille,Evelynn,Yasuo,Jhin,Morgana,Sion,Nidalee,Mordekaiser,Ashe,Vel'Koz
3267,0,Vladimir,Hecarim,Zed,Ezreal,Blitzcrank,Riven,Lee Sin,Orianna,Tristana,Morgana
3268,0,Renekton,Hecarim,Zoe,Jhin,Vel'Koz,Kayle,Lee Sin,Yasuo,Kog'Maw,Lulu
3269,0,Singed,Fiddlesticks,Zed,Draven,Blitzcrank,Kayle,Nidalee,Yasuo,Caitlyn,Janna
3270,1,Karma,Nunu & Willump,Zoe,Samira,Pyke,Shen,Kha'Zix,Vel'Koz,Caitlyn,Senna
3271,1,Shen,Kha'Zix,Xerath,Lucian,Yuumi,Fiora,Nunu & Willump,Zoe,Draven,Bard
3272,0,Kayle,Ivern,Kassadin,Kai'Sa,Thresh,Fiora,Lee Sin,Ahri,Tristana,Karma
3273,0,Riven,Elise,Twisted Fate,Jhin,Thresh,Teemo,Xin Zhao,Kassadin,Caitlyn,Morgana
3274,0,Volibear,Fiddlesticks,Lucian,Samira,Lux,Riven,Xin Zhao,Azir,Ashe,Morgana
3275,0,Darius,Ekko,Syndra,Jhin,Lulu,Camille,Karthus,Rumble,Ashe,Nautilus
